t,x,y,i
610,28252,744843.715732364,10
611,28299,746423.396682977,10
612,28319,746199.864136177,10
613,28323,746272.571444317,10
614,28334,748118.037826653,10
615,28354,750130.019022106,10
616,28414,748698.781882898,10
617,28424,750902.830589222,10
618,28442,751649.571951838,10
619,28461,749009.960753659,10
620,28465,750854.500475993,10
621,28489,752429.035037705,10
622,28522,753466.188377581,10
623,28535,752118.341598413,10
624,28591,755507.117200818,10
625,28617,754971.711722465,10
626,28669,757070.741318642,10
627,28696,756448.996315069,10
628,28724,759597.030597292,10
629,28760,761377.675874242,10
630,28791,760928.827015785,10
631,28826,761221.178712465,10
632,28882,764947.198737371,10
633,28897,766421.535041892,10
634,28904,763314.431501768,10
635,28963,764811.976413948,10
636,28996,765450.973979297,10
637,29029,764833.066105512,10
638,29085,768191.577858101,10
639,29113,767691.121912177,10
640,29158,767398.259474118,10
641,29198,768264.461190345,10
642,29217,770544.334388734,10
643,29254,770990.046328392,10
644,29270,773112.922710821,10
645,29275,772243.802206659,10
646,29318,772286.151754177,10
647,29327,775077.726144904,10
648,29339,776308.584988746,10
649,29362,775837.94719378,10
650,29418,777755.037442095,10
651,29475,777524.490936215,10
652,29535,778979.961725963,10
653,29571,781019.291155046,10
654,29597,782813.316688195,10
655,29615,784683.149496791,10
656,29624,780190.167184375,10
657,29670,783988.305739159,10
658,29726,786375.87602305,10
659,29726,785290.93814522,10
660,29726,785267.001687334,10
661,29746,783379.489201206,10
662,29801,784975.558919425,10
663,29856,791679.721323919,10
664,29879,791737.536553032,10
665,29893,790359.289865964,10
666,29908,789478.222284959,10
667,29930,789404.163985651,10
668,29987,789863.090139924,10
669,30047,795284.548602016,10
670,30075,791658.612656101,10
671,30093,792903.453626518,10
672,30098,792442.422081323,10
673,30109,796181.201937022,10
674,30159,796230.701587195,10
675,30212,797193.367941065,10
676,30213,799050.504500834,10
677,30247,801011.377997611,10
678,30282,800088.683145936,10
679,30331,796143.742004843,10
680,30352,802301.956973295,10
681,30354,801523.210366927,10
682,30385,800836.110196399,10
683,30422,800214.46042102,10
684,30450,802975.287935903,10
685,30495,804132.185750094,10
686,30509,805393.52150317,10
687,30516,804805.496146053,10
688,30571,804495.816527722,10
689,30571,809423.491799432,10
690,30615,809931.430696357,10
691,30657,809472.471483172,10
692,30676,811328.231094948,10
693,30685,810553.765170572,10
694,30716,811447.351135468,10
695,30739,811589.221499891,10
696,30767,812863.266192981,10
697,30780,811682.020996336,10
698,30819,815607.688628184,10
699,30872,814548.1645741,10
700,30908,816698.404984221,10
701,30931,816969.671186017,10
702,30937,815384.521120205,10
703,30989,819639.138862713,10
704,31019,818896.674507332,10
705,31050,819529.799240413,10
706,31089,816124.143291735,10
707,31120,822119.471866779,10
708,31147,820996.284484688,10
709,31173,824203.052766781,10
710,31209,824928.421006046,10
711,31246,824165.013052186,10
712,31307,826121.258249982,10
713,31360,826077.545170823,10
714,31398,829726.233487559,10
715,31408,829059.190666929,10
716,31428,829830.119342164,10
717,31478,833285.210123386,10
718,31534,834559.421278365,10
719,31564,832743.837192911,10
720,31574,833232.918095602,10
721,31596,835592.896123543,10
722,31636,832115.198460178,10
723,31691,836116.375736562,10
724,31730,841047.793858074,10
725,31758,837357.62507388,10
726,31814,839552.863007342,10
727,31827,839827.789811398,10
728,31836,840717.71968944,10
729,31862,840047.604312063,10
730,31886,840173.532674614,10
731,31903,841400.268434759,10
732,31958,844300.445134998,10
733,31960,845442.793224863,10
734,32001,842611.897008386,10
735,32004,844058.014466852,10
736,32018,843104.713775691,10
737,32058,845695.816246605,10
738,32066,845558.514436579,10
739,32123,848399.946893787,10
740,32143,851026.080777183,10
741,32183,849415.644749679,10
742,32212,850227.704477876,10
743,32263,852791.374267915,10
744,32288,853027.951987652,10
745,32313,852352.898729853,10
746,32323,853443.642572825,10
747,32354,851365.483736457,10
748,32409,853749.050752075,10
749,32455,856456.508004275,10
750,32481,858741.358132878,10
751,32538,859105.151333094,10
752,32562,859181.724194474,10
753,32581,863293.053789467,10
754,32588,860814.129886173,10
755,32588,857941.406908898,10
756,32637,861303.703019604,10
757,32691,863132.592070417,10
758,32739,864745.921195162,10
759,32757,862865.488611845,10
760,32759,866278.575996735,10
761,32776,865827.269466794,10
762,32776,865047.746659846,10
763,32807,865160.710150626,10
764,32835,864473.789177853,10
765,32839,865903.593943259,10
766,32883,866809.500982264,10
767,32931,868312.772178299,10
768,32941,870393.920389282,10
769,32969,869518.209494514,10
770,33000,873617.070226183,10
771,33002,871197.094794922,10
772,33053,870136.602987227,10
773,33092,871970.870327376,10
774,33153,876591.374290169,10
775,33191,876604.202811788,10
776,33204,876478.143642783,10
777,33234,878437.414052622,10
778,33280,878200.267064061,10
779,33326,879895.22365727,10
780,33335,879907.499771374,10
781,33357,881856.877296939,10
782,33382,879534.950565443,10
783,33384,882746.270497431,10
784,33418,882148.965615413,10
785,33477,882895.732900114,10
786,33480,884632.958078072,10
787,33510,884092.022439384,10
788,33545,885118.187131764,10
789,33563,886258.510650737,10
790,33582,885127.505948613,10
791,33601,888507.163491254,10
792,33643,890726.7420244,10
793,33687,888861.862283574,10
794,33707,892291.925953991,10
795,33721,890018.864129775,10
796,33735,888557.626525643,10
797,33750,889597.805744185,10
798,33806,894533.079373859,10
799,33833,893281.711207181,10
800,33838,893388.372452584,10
801,33859,891879.115675905,10
802,33901,897626.63169018,10
803,33920,898097.410418371,10
804,33945,900115.643218614,10
805,33998,899183.914677748,10
806,34025,899323.803124405,10
807,34060,901848.620551822,10
808,34082,899214.544442911,10
809,34110,898347.324039553,10
810,34144,898901.345736966,10
811,34144,901279.439314852,10
812,34160,901519.02112887,10
813,34202,902320.089085124,10
814,34206,900964.718511729,10
815,34207,907064.020650305,10
816,34237,905747.287231773,10
817,34273,905284.564326692,10
818,34324,906270.72202286,10
819,34340,908187.737615741,10
820,34381,907517.03573517,10
821,34386,909662.04324055,10
822,34435,908645.834816975,10
823,34478,911352.821909813,10
824,34488,913009.086230675,10
825,34500,909618.910767767,10
826,34503,913169.649357573,10
827,34535,911850.184517245,10
828,34546,911630.628747821,10
829,34597,913761.74400643,10
830,34617,916207.726037936,10
831,34678,914911.482847747,10
832,34708,916129.032132644,10
833,34725,917924.077424392,10
834,34752,920934.384541343,10
835,34777,920838.841400092,10
836,34783,919972.095107375,10
837,34827,920576.662451525,10
838,34836,918703.011532275,10
839,34876,923173.380275207,10
840,34932,922935.705460207,10
841,34948,923759.456578662,10
842,34974,924883.822420797,10
843,34983,925871.887746607,10
844,34991,924289.61521502,10
845,35028,924145.491753237,10
846,35044,926551.665642009,10
847,35046,924707.761478869,10
848,35107,927823.821843958,10
849,35115,928030.637917037,10
850,35166,929553.126023399,10
851,35210,926600.378066194,10
852,35267,928431.652839202,10
853,35289,929598.142402848,10
854,35289,931817.481796552,10
855,35333,932215.894732204,10
856,35377,935545.950420973,10
857,35393,936247.68580189,10
858,35397,935315.989900231,10
859,35454,936844.275420437,10
860,35469,939678.24255522,10
861,35495,937265.999476809,10
862,35519,936375.42765288,10
863,35547,936227.817471584,10
864,35560,938996.577862262,10
865,35584,941186.283720918,10
866,35622,940257.695093012,10
867,35664,940933.167854034,10
868,35713,939560.007851259,10
869,35741,944521.823389235,10
870,35748,942643.042562466,10
871,35808,946596.983180057,10
872,35844,948556.225832843,10
873,35852,948024.863383658,10
874,35907,949535.89252411,10
875,35937,949965.058620257,10
876,35963,949138.50806494,10
877,35988,950912.992912614,10
878,36048,950788.080250302,10
879,36072,952726.126863272,10
880,36110,955513.646996762,10
881,36171,956995.642182411,10
882,36187,954475.626775893,10
883,36219,955865.616234969,10
884,36250,957745.515076335,10
885,36260,955545.798844169,10
886,36315,958488.930636009,10
887,36324,955963.28499183,10
888,36324,959692.623172922,10
889,36329,958127.835597188,10
890,36384,960560.526919726,10
891,36423,963101.25553763,10
892,36446,962927.85994047,10
893,36475,964352.355160222,10
894,36521,962058.062577967,10
895,36549,964295.872878657,10
896,36593,963343.410422287,10
897,36636,966880.644819968,10
898,36678,968623.823066203,10
899,36723,970846.375143061,10
900,36768,971089.1370128,10
901,36826,970661.535358169,10
902,36856,973381.269382276,10
903,36867,971291.930291616,10
904,36916,974349.247668387,10
905,36925,972869.212139132,10
906,36973,977214.871953791,10
907,37008,976773.183172738,10
908,37054,978642.821444255,10
909,37067,978481.05895642,10
910,37090,978922.363436999,10
911,37136,981122.952256236,10
912,37140,980678.508844257,10
913,37167,981764.530998027,10
914,37220,981189.543939467,10
915,37271,983624.064689154,10
916,37325,984017.050240066,10
917,37369,986781.347437348,10
918,37426,986563.856494091,10
919,37465,987109.82409737,10
920,37486,989127.811805836,10
921,37533,992142.021909914,10
922,37539,990063.610302525,10
923,37585,991843.558324716,10
924,37608,991657.007653273,10
925,37651,993361.142074998,10
926,37700,993978.096214168,10
927,37722,991808.244682143,10
928,37776,995353.125457413,10
929,37802,998046.596763877,10
930,37831,997165.721945095,10
931,37867,1000776.63615561,10
932,37894,1001380.12008967,10
933,37943,1003422.38519278,10
934,37968,1002195.06942853,10
935,37985,1002855.88412956,10
936,38011,1003874.08790161,10
937,38069,1006062.72360178,10
938,38097,1009604.06277605,10
939,38121,1004727.33648071,10
940,38168,1008821.94844089,10
941,38221,1009318.21720536,10
942,38242,1011930.0446154,10
943,38282,1010810.6312008,10
944,38301,1010769.78145033,10
945,38318,1008188.63773939,10
946,38339,1011510.53166571,10
947,38343,1011292.29912465,10
948,38372,1013027.05536664,10
949,38395,1014466.95182986,10
950,38411,1010946.83823567,10
951,38456,1016009.74860818,10
952,38507,1016913.11452854,10
953,38530,1016229.02603588,10
954,38536,1016253.78396777,10
955,38553,1017681.23986132,10
956,38578,1017074.09735063,10
957,38593,1020632.80057865,10
958,38625,1021163.22822179,10
959,38663,1021050.02998847,10
960,38689,1021248.91292255,10
961,38719,1021383.68974053,10
962,38750,1019608.64864982,10
963,38765,1022589.42153427,10
964,38774,1021825.74844733,10
965,38791,1023859.75279168,10
966,38831,1024733.5857502,10
967,38861,1027573.61945137,10
968,38894,1026445.62531385,10
969,38949,1028235.8194158,10
970,38970,1027542.48877474,10
971,39029,1033090.50789267,10
972,39090,1028607.92052579,10
973,39126,1032029.99800922,10
974,39186,1035339.64934664,10
975,39205,1034401.73243674,10
976,39242,1038454.95522401,10
977,39295,1034008.99641716,10
978,39329,1036188.10434764,10
979,39366,1037048.16364732,10
980,39375,1041127.33187903,10
981,39412,1038148.26550551,10
982,39417,1041483.41673297,10
983,39450,1042186.84971529,10
984,39511,1043166.13443974,10
985,39537,1041491.04338104,10
986,39566,1045369.61702074,10
987,39601,1045643.26928809,10
988,39616,1046417.03262067,10
989,39673,1046009.53046456,10
990,39700,1045540.9788463,10
991,39745,1050385.65753258,10
992,39764,1050318.98228555,10
993,39809,1053986.60847511,10
994,39810,1048932.48673469,10
995,39848,1055524.88111813,10
996,39852,1051691.82830234,10
997,39900,1053356.52601915,10
998,39937,1054106.56781091,10
999,39940,1056669.9212346,10
1000,39947,1053860.92562684,10
1001,40000,1057636.3705417,10
1002,40002,1052944.31450944,10
1003,40013,1055188.26791151,10
1004,40034,1055818.82038523,10
1005,40094,1060447.79749102,10
1006,40131,1060227.16142361,10
1007,40150,1062714.90700558,10
1008,40153,1061267.92710176,10
1009,40175,1060734.59521202,10
1010,40221,1065003.9833105,10
1011,40223,1062338.89444343,10
1012,40253,1060053.3422483,10
1013,40295,1067086.81284134,10
1014,40307,1064502.91698167,10
1015,40324,1064196.41601347,10
1016,40353,1064526.70513437,10
1017,40377,1065040.42600518,10
1018,40413,1067571.64398918,10
1019,40471,1069946.05369696,10
1020,40515,1070175.18725491,10
1021,40551,1068849.31642828,10
1022,40604,1067254.09692862,10
1023,40661,1073240.5360133,10
1024,40708,1073898.80386239,10
1025,40728,1074866.2034724,10
1026,40760,1077722.19144865,10
1027,40774,1077955.71968692,10
1028,40776,1076541.75073788,10
1029,40810,1077545.31796463,10
1030,40860,1078830.92370755,10
1031,40909,1079468.68280566,10
1032,40924,1079232.06805096,10
1033,40924,1080483.86515434,10
1034,40928,1080737.28422477,10
1035,40981,1080661.20739879,10
1036,41000,1082913.9562832,10
1037,41023,1082852.67461735,10
1038,41068,1085064.20847587,10
1039,41108,1089129.9368109,10
1040,41123,1082899.17390946,10
1041,41161,1086602.14586247,10
1042,41218,1090966.87169087,10
1043,41265,1091517.4386342,10
1044,41316,1092558.24436639,10
1045,41359,1092663.98877071,10
1046,41376,1094056.81665716,10
1047,41379,1093214.72221448,10
1048,41428,1092835.45301765,10
1049,41460,1092494.71084609,10
1050,41475,1092774.40775639,10
1051,41482,1092727.75182773,10
1052,41496,1094175.45774096,10
1053,41553,1096508.41804417,10
1054,41609,1097201.10240255,10
1055,41667,1099449.64242342,10
1056,41694,1099333.40953295,10
1057,41748,1102163.89534357,10
1058,41788,1105376.71823182,10
1059,41833,1104315.12817541,10
1060,41872,1106201.40084238,10
1061,41895,1107340.8958221,10
1062,41905,1107263.07547741,10
1063,41962,1106518.38387984,10
1064,42003,1110793.52855878,10
1065,42007,1108896.31928001,10
1066,42015,1107571.25162885,10
1067,42032,1110291.70718507,10
1068,42087,1113190.87710465,10
1069,42099,1110380.60763795,10
1070,42156,1110739.96533216,10
1071,42212,1114044.89369777,10
1072,42248,1115289.63298748,10
1073,42259,1117627.47570466,10
1074,42280,1117135.60580412,10
1075,42304,1116241.11810713,10
1076,42329,1119557.50130379,10
1077,42359,1120547.31726164,10
1078,42371,1118305.24443705,10
1079,42400,1120231.10661959,10
1080,42440,1121386.0747439,10
1081,42448,1118518.84885765,10
1082,42458,1119652.12821455,10
1083,42513,1123362.59413791,10
1084,42529,1123540.74391343,10
1085,42560,1121462.14882965,10
1086,42578,1123765.52320161,10
1087,42590,1124287.91547505,10
1088,42591,1124354.47324565,10
1089,42646,1126693.66146291,10
1090,42688,1128279.42148841,10
1091,42693,1126651.53383451,10
1092,42746,1128995.73999622,10
1093,42776,1127668.04771242,10
1094,42783,1129628.24785584,10
1095,42807,1129751.18215334,10
1096,42840,1129742.20899698,10
1097,42876,1131810.50333832,10
1098,42886,1132231.78496942,10
1099,42906,1132747.8198874,10
1100,42915,1133480.46277465,10
1101,42936,1132477.04149124,10
1102,42981,1135833.23489952,10
1103,42989,1133881.90641968,10
1104,43044,1138319.31147456,10
1105,43057,1135380.04859758,10
1106,43075,1134599.99586087,10
1107,43105,1139964.24337932,10
1108,43144,1137779.74987529,10
1109,43169,1140575.29424855,10
1110,43184,1141846.84368678,10
1111,43205,1140943.94679515,10
1112,43208,1138814.44617671,10
1113,43265,1144786.09193363,10
1114,43318,1145778.31765525,10
1115,43364,1146472.0740783,10
1116,43370,1144157.8021209,10
1117,43426,1145772.96199623,10
1118,43431,1144999.72809467,10
1119,43470,1148554.92341679,10
1120,43473,1145285.44040591,10
1121,43477,1146166.73822665,10
1122,43496,1151040.66680457,10
1123,43543,1150428.92795183,10
1124,43586,1151301.94605979,10
1125,43604,1152840.21536859,10
1126,43627,1150534.83017266,10
1127,43638,1152905.98217733,10
1128,43682,1156426.69918424,10
1129,43688,1153719.78894222,10
